t,x,y,q,dx,dy,dq,u1,u2
0.25503355704698,0.904129083848601,1.08828469964888,7.0338093139464,-1.39834087216533,0.764122148575157,-1.51420891383515,1.92473376660548,4.9312013935548
0.261744966442953,0.894485105245936,1.09347290640863,7.02109150109359,-1.47621718092756,0.781523431475404,-2.28513365926374,1.86286443878155,4.98093544304583
0.268456375838926,0.884321217885449,1.09877989354937,7.00309815110399,-1.55263884799787,0.799926987130038,-3.08283582476907,1.80379517741049,5.02301213836049
0.275167785234899,0.873646234759251,1.10421272681547,6.97964583116718,-1.62709967156411,0.819687308380545,-3.90456409080682,1.74843849237088,5.05721137108779
0.281879194630872,0.862480580886201,1.10978377171004,6.95061046273556,-1.69900559034136,0.841059949813435,-4.74731744199518,1.69714964307329,5.08344677149799
0.288590604026846,0.850846357853215,1.11550567442115,6.91587567250083,-1.76774983857998,0.864268441705858,-5.60806673130788,1.64993119344372,5.10171749848261
0.295302013422819,0.838765667247207,1.12139108113684,6.8753250871547,-1.8327256505303,0.889536314334963,-6.48378281171864,1.60678570740817,5.11202271093315
0.302013422818792,0.826260643939582,1.12745290796047,6.828842705559,-1.8933235922166,0.917090336326316,-7.37143594441779,1.56776009460832,5.11438015976207
0.308724832214765,0.813360212211984,1.13370837188981,6.77634716964391,-1.94886425330935,0.947084936311055,-8.26794525622331,1.5335578945064,5.10908260965207
0.315436241610738,0.800107187081154,1.14017260635858,6.71781914960789,-1.9986267511415,0.979369394992863,-9.17014017460269,1.50442734302944,5.09623130679618
0.322147651006711,0.786546028262059,1.14685936576547,6.65324573919945,-2.04189587365379,1.01374051240662,-10.0748410586224,1.48037561486721,5.07582635100662
0.328859060402685,0.772721195469665,1.15378240450918,6.58261403216713,-2.07795640878697,1.04999508858722,-10.9788682673489,1.46140988470948,5.04786784209562
0.335570469798658,0.758677456862008,1.16095590077618,6.50591185416639,-2.1060848705975,1.08792811107801,-11.8790427748897,1.44757307427977,5.01241889728453
0.342281879194631,0.744469546829996,1.16839374978749,6.42316664407229,-2.12552726742416,1.12710575527336,-12.7722275763618,1.43933796520855,4.97030083749163
0.348993288590604,0.730162736723542,1.17609462478386,6.33446476806132,-2.13575023330463,1.16667050163513,-13.655353742619,1.43685751874029,4.9217720658589
0.355704697986577,0.715822630349299,1.18405416175019,6.23989737226618,-2.1362706932435,1.20572031501732,-14.5253585444811,1.44014193185629,4.86683941458598
0.36241610738255,0.701514831513917,1.19226799667137,6.13955560281955,-2.12660557224537,1.2433531602739,-15.3791792527682,1.44920140153786,4.80550971587248
0.369127516778524,0.687305794253573,1.20073191376953,6.03353174997207,-2.1062642491679,1.27865091429064,-16.2137560098942,1.46405778715048,4.73790430740354
0.375838926174497,0.673271226746652,1.20943077622023,5.9219592096605,-2.07495936910313,1.31037680372878,-17.0261775108221,1.48484774545293,4.66527938587735
0.38255033557047,0.65948179701048,1.21832352926974,5.80502183286512,-2.03301843435691,1.33710267877375,-17.8137497431215,1.51161454876654,4.58798972149123
0.389261744966443,0.646005817505731,1.22736601565028,5.68290645406669,-1.98085114466862,1.35741413479257,-18.5737959285784,1.54436655187138,4.50604891299536
0.395973154362416,0.632911600693078,1.23651407809406,5.55579990774598,-1.91886719977765,1.36989676715224,-19.3036392889783,1.58311210954756,4.41947055913992
0.402684563758389,0.620268505751149,1.24572261436088,5.42389055328042,-1.84749102328194,1.37310843316898,-20.0006093298707,1.62781863426654,4.32842046296644
0.409395973154362,0.608143022929847,1.25492486275335,5.28740511775707,-1.76768949379543,1.3655238550239,-20.6622895066522,1.67811268557063,4.23431952580992
0.416107382550336,0.596572715445885,1.2640346470752,5.14660807098141,-1.68111684095975,1.34608548892123,-21.2865987579708,1.73390163842346,4.1375221166316
0.422818791946309,0.585590678356369,1.27296537097295,5.00176518818658,-1.589471489244,1.31382496374593,-21.8714790060325,1.79518442247613,4.03804003690007
0.429530201342282,0.575230006718402,1.28163043809314,4.85314224460573,-1.49445186311727,1.26777390838301,-22.4148721730434,1.86195996737975,3.9358850880839
0.436241610738255,0.565523581022687,1.28994103373112,4.70100677487136,-1.39780596676642,1.20695995665632,-22.9147305963509,1.93410905892226,3.83123367865254
0.442953020134228,0.556479208190776,1.2977906179337,4.54565759372882,-1.30181613271932,1.13094504247049,-23.3693443438609,2.01068905962871,3.72540201104818
0.449664429530201,0.54806442470889,1.30508236563721,4.38741619396912,-1.20879133081357,1.04030752307042,-23.7774068789807,2.09148744858657,3.61867586972907
0.456375838926175,0.540243447741736,1.3117228814134,4.2266040401146,-1.12098547563706,0.935720433125258,-24.1376353431948,2.17649320536657,3.51105912708964
0.463087248322148,0.532980494454019,1.31761876983399,4.06354259668763,-1.04065248177764,0.817856807304167,-24.4487468779876,2.26569530953943,3.40255565552433
0.469798657718121,0.526237014430633,1.3226750147745,3.89855508827727,-0.97008641401399,0.687449641805394,-24.7094730973128,2.35889842873082,3.29334472595002
0.476510067114094,0.519936943780269,1.32680578012279,3.73198533976696,-0.911396395148379,0.546182052742228,-24.918935090118,2.45482421565099,3.18463623533713
0.483221476510067,0.513984431370174,1.32996525522977,3.56418436343007,-0.865770367550352,0.396393477267463,-25.0766777317857,2.5532216809753,3.07666238356682
0.48993288590604,0.508284431360305,1.33211221975995,3.3955022287651,-0.834288172759086,0.240424069237768,-25.1822672477507,2.65408060742333,2.9694262405278
0.496644295302013,0.50274189791062,1.3332054533778,3.22628900527058,-0.818029652313758,0.0806139825098067,-25.2352698634477,2.75739077771467,2.86293087610874
0.503355704697987,0.497258060727034,1.33320545326267,3.05689625857148,-0.81802965431778,-0.0806140167748721,-25.2352698766141,2.86293080643126,2.75739081944819
0.51006711409396,0.491715527248446,1.3321122194237,2.88768303494056,-0.834288178428482,-0.240424101205889,-25.1822672784514,2.96942614750372,2.65408058579448
0.516778523489933,0.486015527189054,1.32996525469337,2.71900090004634,-0.865770376037181,-0.396393505001767,-25.0766777705627,3.07666226449718,2.55322157837141
0.523489932885906,0.480063014717457,1.32680577941771,2.5511999234328,-0.911396405157393,-0.546182074681567,-24.9189351302423,3.18463608689628,2.45482404002618
0.530201342281879,0.473762944002257,1.32267501394275,2.38463017464391,-0.970086423802632,-0.687449656764348,-24.7094731347844,3.29334454418567,2.358898213606
0.536912751677852,0.467019463920285,1.31761876892769,2.21964266598539,-1.04065248923693,-0.817856814557635,-24.4487469120024,3.40255543885794,2.26569509771514
0.543624161073825,0.459756510595393,1.31172288048688,2.05658122231345,-1.12098547888604,-0.935720432674822,-24.1376353756524,3.51105888725302,2.1764929742461
0.550335570469799,0.451935533625575,1.30508236473961,1.89576906823806,-1.20879132800035,-1.04030751536596,-23.7774069087653,3.61867561553711,2.09148717587638
0.557046979865772,0.443520750188059,1.29779061710871,1.73752766831205,-1.30181612197739,-1.13094502834252,-23.369344366254,3.72540174592898,2.01068873532639
0.563758389261745,0.434476377460073,1.28994103301701,1.58217848708823,-1.39780594621471,-1.20695993731593,-22.9147306030312,3.83123340064741,1.93410868531651
0.570469798657718,0.424769951941544,1.2816304375222,1.43004301740038,-1.49445183078084,-1.26777388549722,-22.4148721511951,3.93588479235369,1.86195954573807
0.577181208053691,0.414409280569902,1.27296537056376,1.28142007411911,-1.58947144295666,-1.31382493953764,-21.8714789369209,4.03803972617809,1.79518391089556
0.583892617449664,0.403427243844112,1.26403464682686,1.13657719200106,-1.6811167790802,-1.3460854660057,-21.286598623005,4.13752179286208,1.73390101456052
0.590604026845638,0.391856936828686,1.25492486264534,0.995780146399198,-1.76768941526901,-1.36552383635359,-20.6622892880462,4.23431918878341,1.67811195491231
0.597315436241611,0.379731454588133,1.24572261435304,0.859294712666507,-1.84749092764063,-1.37310842203348,-20.0006090106435,4.32842011031985,1.62781783013029
0.604026845637584,0.367088360345465,1.23651407812516,0.727385360723227,-1.91886708727274,-1.36989676707076,-19.30363885376,4.41947019020263,1.58311127282016
0.610738255033557,0.353994144344357,1.22736601563455,0.600278817741566,-1.9808510164405,-1.35741414888112,-18.5737953654503,4.50604853918951,1.54436566247042
0.61744966442953,0.340518165749666,1.21832352910358,0.478163443183977,-2.03301829207296,-1.33710270983524,-17.8137490398455,4.5879893502218,1.51161359289123
0.624161073825503,0.326728737008223,1.20943077578291,0.361226071617633,-2.07495921487837,-1.31037685428128,-17.0261766544397,4.66527901872498,1.48484672424499
0.630872483221476,0.312694170566857,1.2007319129232,0.249653537609705,-2.10626408556496,-1.27865098656738,-16.2137549867268,4.73790394012453,1.46405671669406
0.63758389261745,0.298485134424975,1.1922679952627,0.143629692191383,-2.12660540247234,-1.24335325500268,-15.3791780666976,4.80550934394961,1.44920037493702
0.644295302013423,0.28417733673316,1.18405415963815,0.0432879310288533,-2.13627052090054,-1.20572042821334,-14.5253572631662,4.86683905161277,1.44014120823955
0.651006711409396,0.269837231514348,1.17609462186273,-0.0512794560524877,-2.13575006105037,-1.16667062838039,-13.6553524342273,4.92177172953376,1.43685722684625
0.657718120805369,0.255530422563362,1.1683937459875,-0.139981323344739,-2.12552709686277,-1.12710589013595,-12.772226303328,4.97030054794218,1.43933807877103
0.664429530201342,0.241322513675026,1.16095589606349,-0.222726525139995,-2.10608470227866,-1.08792824811216,-11.8790415939153,5.01241867706762,1.44757341202781
0.671140939597315,0.227278776189302,1.1537823988825,-0.299428695670746,-2.07795624278906,-1.04999522321801,-10.9788672194213,5.04786767813522,1.46141019996872
0.677852348993289,0.21345394449626,1.14685935923393,-0.370060396181691,-2.04189571114717,-1.01374064551957,-10.0748401448402,5.07582614878086,1.48037587644745
0.684563758389262,0.199892786752944,1.14017259893548,-0.434633800899492,-1.9986265928149,-0.979369526831156,-9.17013938419732,5.09623104912563,1.50442755521082
0.691275167785235,0.186639762673055,1.13370836359287,-0.493161815951598,-1.94886409923893,-0.947085066011035,-8.26794456898522,5.10908236780852,1.53355807781082
0.697986577181208,0.173739331970294,1.12745289881185,-0.54565734746546,-1.89332344186593,-0.917090461917464,-7.3714353306967,5.11438009346854,1.56776028579943
0.704697986577181,0.161234309665294,1.12139107117112,-0.592139725044611,-1.8327255024207,-0.889536432604877,-6.48378223563468,5.1120229402114,1.60678595076358
0.711409395973154,0.149153620057157,1.11550566370357,-0.632690306487489,-1.76774969042965,-0.864268549045456,-5.60806616853461,5.10171785158877,1.64993150842267
0.718120805369127,0.137519398024814,1.10978376031821,-0.667425092932384,-1.69900544054622,-0.841060043692929,-4.74731688326446,5.08344712353548,1.69715003154197
0.724832214765101,0.126353745161871,1.10421271483796,-0.696460457703361,-1.62709951929522,-0.819687387411086,-3.90456354168254,5.05721166727005,1.74843893971373
0.731543624161074,0.115678763061932,1.09877988108576,-0.719912774124486,-1.55263869320146,-0.799927051063717,-3.08283530564715,5.02301239401099,1.80379565253019
0.738255033557047,0.105514876747097,1.09347289356446,-0.737906120815017,-1.47621702423066,-0.781523480973253,-2.28513319457514,4.98093569469059,1.86286490226265
0.74496644295302,0.0958708992005275,1.08828468651963,-0.75062393074472,-1.39834071443328,-0.764122184270615,-1.5142085073442,4.9312015994585,1.92473419710779
0.751677852348993,0.0867510452910385,1.08321223036339,-0.758276596771265,-1.3194812517346,-0.747400431834474,-0.772682015275078,4.87381837981133,1.98935908010141
0.758389261744966,0.0781595397084339,1.07825257328936,-0.761074608320392,-1.2401102016284,-0.731038590174336,-0.0631733573991209,4.80878295685256,2.05674178770823
0.76510067114094,0.070100607142517,1.07340276349118,-0.759228454817841,-1.16069912960844,-0.714717025799711,0.611697827252315,4.73609225168567,2.12688455639298
0.771812080536913,0.0625770469002946,1.06866105553344,-0.752957109675518,-1.08171171237839,-0.698109517996864,1.24936486514313,4.65606850065407,2.1992983360555
0.778523489932886,0.0555823934048635,1.06403185730634,-0.742530104650493,-1.00355545107567,-0.680951281830571,1.84768828442726,4.56945802314464,2.27285285583274
0.785234899328859,0.0491066472596403,1.05952103999343,-0.728233854114292,-0.926613855552452,-0.663055544159959,2.40473497292225,4.47628389957368,2.34750936769547
0.791946308724832,0.0431398120545125,1.05513444280539,-0.710354674648374,-0.851270366730575,-0.644237364216078,2.91857315409601,4.37653904079858,2.42327467172026
0.798657718120805,0.0376718913793673,1.05087790495288,-0.689178882834196,-0.777908425531883,-0.624311801229975,3.38727105141647,4.27021635767673,2.50015556798366
0.805369127516778,0.032691422376771,1.04675848011409,-0.665001375637989,-0.706909072941699,-0.60311044406335,3.80898547402865,4.15797530598244,2.57748947614264
0.812080536912752,0.0281794800730411,1.04278582020516,-0.638151649525697,-0.638585548745974,-0.580605712898217,4.18252431263173,4.04118346941023,2.65390438999495
0.818791946308725,0.0241151159312909,1.0389682461689,-0.608963433195695,-0.573201113794425,-0.556840453349396,4.50698585731863,3.91987527797006,2.72936856759524
0.825503355704698,0.0204774001785044,1.03531401919037,-0.577770233675312,-0.511018373358223,-0.531857999769085,4.78146973761775,3.79404350167593,2.80389212538359
0.832214765100671,0.017245403041666,1.03183140045466,-0.544905557991873,-0.452299932708545,-0.505701686509483,5.0050755830575,3.66368091054186,2.87748517980005
0.838926174496644,0.0143966811229132,1.02852902277315,-0.510710518233111,-0.39729576526509,-0.478443905945082,5.1770451092292,3.52992774753164,2.94923681154238
0.845637583892617,0.0119044613807991,1.02541331378013,-0.475535620236323,-0.346129805476808,-0.450275601796409,5.29756820332004,3.39489035197364,3.01746272637612
0.852348993288591,0.00974231950786499,1.02248807656052,-0.439720015580412,-0.298859053631557,-0.421408548896514,5.36722287375461,3.25861133581005,3.08213672364637
0.859060402684564,0.00788386646727633,1.0197570785297,-0.403602576480701,-0.255540061337562,-0.392054137798803,5.38658829526156,3.12108743040405,3.14326944656683
0.865771812080537,0.00630271322219874,1.01722408710304,-0.36752217515251,-0.21622938020305,-0.362423759056682,5.35624364256953,2.98231536711882,3.2008715383512
0.87248322147651,0.00497153403629328,1.01489211989227,-0.331822483592836,-0.180952585816095,-0.332748429728705,5.27698826796831,2.84404956311227,3.25364295530731
0.879194630872483,0.00386352228144244,1.01275929368299,-0.296819269683689,-0.149587064559724,-0.303280255696968,5.15094873939872,2.70917051526708,3.29944443836953
0.885906040268456,0.0029541856744307,1.01082176687261,-0.262798346354067,-0.121968203548886,-0.274245764888924,4.98074648764293,2.57772140686447,3.3382528330686
0.89261744966443,0.00221905980504241,1.00907569304587,-0.230045254911166,-0.0979314679887385,-0.245871064304112,4.76900378580477,2.44970383356778,3.37007599886229
0.899328859060403,0.0016336802630619,1.00751722578751,-0.198845536662182,-0.0773123230844345,-0.218382260942068,4.51834290698806,2.32511939104034,3.39492179520841
0.906040268456376,0.00117386824692885,1.00614125043686,-0.169483731294949,-0.0599110849249966,-0.192001154735579,4.23171278151552,2.20641230721765,3.41089000659429
0.912751677852349,0.000820271332369238,1.00493841766552,-0.142164275582309,-0.0454406559164726,-0.166890497835912,3.91383558451697,2.09714397473017,3.41520649469691
0.919463087248322,0.000556220470462734,1.00389880015963,-0.117040544488787,-0.0336176645778929,-0.143181631789113,3.57003234372801,1.9973484588987,3.40785169138054
0.926174496644295,0.000365056094328506,1.00301247613704,-0.0942657047202384,-0.024158975701063,-0.121005793197478,3.20562455277957,1.90702967295157,3.38882957852763
0.932885906040268,0.000230118637085724,1.00226952381564,-0.0739929229825178,-0.0167814540777882,-0.100494218663302,2.82593370530256,1.82619153011714,3.35814413802059
0.939597315436242,0.000136191182528231,1.00165910940879,-0.0563641076245039,-0.0111822680315072,-0.0817604272855751,2.43674295068532,1.75799137163354,3.31305657614182
0.946308724832215,7.42687203770259e-05,1.00116838085822,-0.0413720165050841,-0.00707179882152618,-0.0648577692266281,2.04609209449339,1.7065022959999,3.25002912753334
0.953020134228188,3.69902368930974e-05,1.00078459976809,-0.0289357669379742,-0.00419719291916071,-0.0498291420346971,1.66270940482484,1.67174220232236,3.16904965061258
0.959731543624161,1.69942453415523e-05,1.00049503031119,-0.0189743602216405,-0.00230571980796588,-0.0367174682359445,1.29532331805264,1.65371289922937,3.0701199959711
0.966442953020134,6.91925898749763e-06,1.00028693666028,-0.0114067976545495,-0.00114464897149676,-0.0255656703565322,0.952662270549781,1.65241619534935,2.95324201420049
0.973154362416107,1.31447893875094e-06,1.00014727784475,-0.00612468081277361,-0.000463313035598904,-0.0164062843294796,0.644058810387556,1.6717328182997,2.81467277860079
0.979865771812081,-1.01254942032832e-06,1.00006239044828,-0.00278380649512987,-0.000109162768919785,-0.00925343123349465,0.381607762670337,1.71610735722488,2.65011561536531
0.986577181208054,-1.22866366386846e-06,1.00001863871506,-0.00094332445914478,1.87946866129507e-05,-0.00412370112517956,0.17819219755462,1.78558380726516,2.4595170911686
0.993288590604027,-5.01826340786637e-07,1.0000023870855,-0.000162350396781058,2.15265399992775e-05,-0.00103369153664366,0.0466952362585491,1.88020155824843,2.24282821603775
1,0,1,0,0,0,0,2,2
